annotator_id,class_id,specificity,sensitivity
annotator2332,DN,0.8333247574061072,0.8570747505850552
annotator2333,DO,0.8268293910368065,0.7047088999001336
annotator2333,DN,0.833330155827435,0.7142379107073987
annotator2334,DO,0.655223411623292,0.058847273030842785
annotator2334,DN,0.4166854531054979,0.8571538799762481
annotator2335,DO,0.8619176991766753,0.7645864336935558
annotator2335,DN,0.9166595069813578,0.8570707324865081
annotator2336,DO,0.7586394397978176,0.2941613130673515
annotator2336,DN,0.500013245280944,0.8571379363672712
annotator2337,DO,0.8619476941733999,0.705801074479754
annotator2337,DN,0.8333383487328653,0.8570980471489393
annotator2338,DO,0.8269320522365217,0.7637206344026374
annotator2338,DN,0.9166619574079125,0.7142288395224399
annotator2339,DO,0.9643970092126386,0.8806288917379141
annotator2339,DN,0.8333454158968386,0.8571101608034716
annotator2340,DO,0.586298733283742,0.05890170406207848
annotator2340,DN,0.5833434440468735,0.857126117836731
annotator2341,DO,0.7702402245329264,0.46071330124405874
annotator2341,DN,0.9065900552229798,0.8884899659582062
annotator2342,DO,0.798286144917454,0.524883831469408
annotator2342,DN,0.7254909499945258,0.6657968781292977
annotator2343,DO,0.7714535995577478,0.200445389547635
annotator2343,DN,0.5439631115845714,0.8885116380844755
annotator2344,DO,0.8588142006588235,0.7948972719627362
annotator2344,DN,0.9093379468719474,0.668901455130157
annotator2345,DO,0.8226212597061864,0.6463248890131715
annotator2345,DN,0.6373564020729573,0.4459362431267166
annotator2346,DO,0.622555043370431,0.3858460726402035
annotator2346,DN,0.8159299080763038,0.3310723763171933
annotator2347,DO,0.7372536063834196,0.45099924083662263
annotator2347,DN,0.9091192282988455,0.7801162649054515
annotator2348,DO,0.8878748884539069,0.7298675544542531
annotator2348,DN,0.8161603846368536,0.7772908380068472
annotator2349,DO,0.9120111223729909,0.7193314736298247
annotator2349,DN,0.8159313804891104,0.8884929998655545
annotator2350,DO,0.8521874540876021,0.6482128412457137
annotator2350,DN,0.8184589077974522,0.7801172750532052
annotator2351,DO,0.7561961682569468,0.2252908085105128
annotator2351,DN,0.5859126802732202,0.8346206952993795
annotator2352,DO,0.8099208823109394,0.5168441809210269
annotator2352,DN,0.8370055300925261,0.6693496726003033
annotator2353,DO,0.8385991619311378,0.5214918264354398
annotator2353,DN,0.753342197616202,0.669458854287337
annotator2354,DO,0.8273249154387616,0.3562599061019249
annotator2354,DN,0.5858644408672786,0.834525536577131
annotator2355,DO,0.5567131140207809,0.05061365908532161
annotator2355,DN,0.5814623315375563,0.16525631201270516
annotator2356,DO,0.8954981338792908,0.5299445636852523
annotator2356,DN,0.6651724520219862,0.8258248972662301
annotator2357,DO,0.9262874676188506,0.7792671056409728
annotator2357,DN,0.9161972831802813,0.6604196986015812
annotator2358,DO,0.7058443176940773,0.42152351778799585
annotator2358,DN,0.748844295531563,0.16514703344212014
annotator2359,DO,0.7453407290563309,0.3016178568296956
annotator2359,DN,0.7488461680298067,0.8257361984929128
annotator2360,DO,0.9170355185828121,0.7140739622287201
annotator2360,DN,0.9161691259812711,0.82551052255997
annotator2361,DO,0.6566192444124851,0.07633775719692049
annotator2361,DN,0.6002349087119631,0.7501115010915549
annotator2362,DO,0.8944686951258248,0.8335918616283052
annotator2362,DN,0.8996705964636998,0.8741859403172553
annotator2363,DO,0.813941087545617,0.5548506767637726
annotator2363,DN,0.6998970210713588,0.7496375765180666
annotator2364,DO,0.8135850372614051,0.5539244512156418
annotator2364,DN,0.6999106256119947,0.7496545662887785
annotator2365,DO,0.7344300466232054,0.48652646163024876
annotator2365,DN,0.8998130452564407,0.7494287848305641
annotator2366,DO,0.838462940713802,0.6878990680007002
annotator2366,DN,0.5997130947671458,0.499589743832612
annotator2367,DO,0.9019837957609762,0.9223990617040064
annotator2367,DN,0.8998130185960722,0.7494287515362723
annotator2368,DO,0.7072014703823618,0.06940685058413254
annotator2368,DN,0.5002065586555603,0.8750631066532488
annotator2369,DO,0.733825472319909,0.06940876089313282
annotator2369,DN,0.400000433192916,0.8748576508539776
annotator2370,DO,0.8228135246345458,0.5779313433728043
annotator2370,DN,0.8001415315577217,0.8748260186615956
annotator2371,DO,0.9192449397707296,0.8292906328309215
annotator2371,DN,0.9090895369565003,0.8571386842607781
annotator2372,DO,0.7306752037771905,0.4148043006968756
annotator2372,DN,0.818180892557678,0.7142828583179582
annotator2373,DO,0.8114094805019597,0.7107089636259669
annotator2373,DN,0.9090904140718709,0.5714265288471393
annotator2374,DO,0.9460973446753411,0.7698672314366248
annotator2374,DN,0.7272714867505142,0.8571393696133254
annotator2375,DO,0.8113930681181298,0.4145568412232664
annotator2375,DN,0.636363673796273,0.8571416170865768
annotator2376,DO,0.9428747644161102,0.8812302470783002
annotator2376,DN,0.9090895369565003,0.8571386842607781
annotator2377,DO,0.5689149495833534,0.11846984816063466
annotator2377,DN,0.5454552049178123,0.14285899949656747
annotator2378,DO,0.9697982998207765,0.9404096131582508
annotator2378,DN,0.9090895369565003,0.8571386842607781
annotator2379,DO,0.7036307477430648,0.05924309751912502
annotator2379,DN,0.45454563233970285,0.8571423161881468
annotator2380,DO,0.7305790670553115,0.17770014937076048
annotator2380,DN,0.5454542158344531,0.8571412795590518
annotator2381,DO,0.6664774569286162,0.24962043520095478
annotator2381,DN,0.8750272616486597,0.8335950133377865
annotator2382,DO,0.9003201654769765,0.9165571510957243
annotator2382,DN,0.8750342971185897,0.7502377284716208
annotator2383,DO,0.6998701748701259,0.0832503551045224
annotator2383,DN,0.6246491210619272,0.9166187445495315
annotator2384,DO,0.8332124939097706,0.6658087025200297
annotator2384,DN,0.7496140871298487,0.7499143789181602
annotator2385,DO,0.9332685997911754,0.7490780921284045
annotator2385,DN,0.7496135249192781,0.9166379622094057
annotator2386,DO,0.9665878798491611,0.9154871458634677
annotator2386,DN,0.8745202870699045,0.9166187190408525
annotator2387,DO,0.8666277319078954,0.5827354455008907
annotator2387,DN,0.624702213304365,0.8332921905851037
annotator2388,DO,0.866611262691018,0.7491755578692676
annotator2388,DN,0.7495901916602359,0.7498984349149515
annotator2389,DO,0.7001679708997628,0.500196738639734
annotator2389,DN,0.750123194711669,0.5835301172289761
annotator2390,DO,0.6665219802895936,0.08325034894008043
annotator2390,DN,0.7496135249192781,0.9166379622094057
annotator2391,DO,0.8336675432113531,0.770382814629961
annotator2391,DN,0.9090757165855486,0.8330951388767068
annotator2392,DO,0.6240201723348672,0.1047310480885815
annotator2392,DN,0.45461529821137536,0.6667603138530013
annotator2393,DO,0.7427135557815385,0.6493459548850603
annotator2393,DN,0.9090767082409044,0.6664775117138783
annotator2394,DO,0.888554509403339,0.7577782493799352
annotator2394,DN,0.7273842837356047,0.833378925432085
annotator2395,DO,0.7839429431957847,0.670684536572082
annotator2395,DN,0.9090757165855486,0.8330951388767068
annotator2396,DO,0.9280905588583349,0.8983751076951404
annotator2396,DN,0.818304044870692,0.8333727213481055
annotator2397,DO,0.6446027275105828,0.20732597693160357
annotator2397,DN,0.5453840046875864,0.6664772974911821
annotator2398,DO,0.7442760656584556,0.5298253667545999
annotator2398,DN,0.8181529609780636,0.8330958554985218
annotator2399,DO,0.5726016450131852,0.12428986501303106
annotator2399,DN,0.7272298924702135,0.8330959987208573
annotator2400,DO,0.9293626369756602,0.8395989185950298
annotator2400,DN,0.7273842837356047,0.833378925432085
annotator2401,DO,0.6460003701987435,0.17537925705888147
annotator2401,DN,0.6249983158896211,0.8571419062080946
annotator2402,DO,0.8259185382693459,0.7075973450115728
annotator2402,DN,0.8749974015813379,0.7142839348165984
annotator2403,DO,0.9409589647323434,0.8772202316979034
annotator2403,DN,0.874997081856091,0.8571410007965503
annotator2404,DO,0.9409152539688788,0.8771335587882609
annotator2404,DN,0.874997081856091,0.8571410007965503
annotator2405,DO,0.9114626771366539,0.7602451144899974
annotator2405,DN,0.7499976815836481,0.8571414337431528
annotator2406,DO,0.6460821674043765,0.05856602358121179
annotator2406,DN,0.37499873123323585,0.8571418759704783
annotator2407,DO,0.911435401469112,0.8771664572746202
annotator2407,DN,0.8749997367486083,0.7142866035892994
annotator2408,DO,0.9438953306900549,0.8830426736128444
annotator2408,DN,0.874997081856091,0.8571410007965503
annotator2409,DO,0.7374247332121759,0.6491007609418218
annotator2409,DN,0.8749998918366471,0.4285719180702086
annotator2410,DO,0.4985619974703639,0.05849077187738258
annotator2410,DN,0.375001684110379,0.1428580937919054
annotator2411,DO,0.6686473486895714,0.11927985700723205
annotator2411,DN,0.5555293095705658,0.8332991179306218
annotator2412,DO,0.8403671560579915,0.7000249578131477
annotator2412,DN,0.6666924578152683,0.5000408966251333
annotator2413,DO,0.7954715515503844,0.5949708015929672
annotator2413,DN,0.888847734363071,0.83328117272062
annotator2414,DO,0.8663555652340121,0.7608369332266661
annotator2414,DN,0.7777918341090261,0.6666936424229658
annotator2415,DO,0.5922293267796714,0.05974881285154043
annotator2415,DN,0.4444358235584045,0.333317456321784
annotator2416,DO,0.8910086430557647,0.8185242796205837
annotator2416,DN,0.888847734363071,0.83328117272062
annotator2417,DO,0.6684547279955297,0.2381136059109564
annotator2417,DN,0.6666708430889319,0.6666773495336985
annotator2418,DO,0.719690776972651,0.47728865675471754
annotator2418,DN,0.8888550247166498,0.6666232327782698
annotator2419,DO,0.9732516393439334,0.8916855616364096
annotator2419,DN,0.6666479880228544,0.8333119418915527
annotator2420,DO,0.8471656258060816,0.7159331410486137
annotator2420,DN,0.888847734363071,0.83328117272062
annotator2421,DO,0.889468411727437,0.8734848260889351
annotator2421,DN,0.916641396976052,0.8567046527237988
annotator2422,DO,0.848553657293473,0.6802064558908719
annotator2422,DN,0.75022328832705,0.8572154675482485
annotator2423,DO,0.6661280666670355,0.062477952447787914
annotator2423,DN,0.33343162687679945,0.8572140131326264
annotator2424,DO,0.8508448911464721,0.7463492895438704
annotator2424,DN,0.8332842477729037,0.8567063883507686
annotator2425,DO,0.7416267316811868,0.5629996754509877
annotator2425,DN,0.5835064342189407,0.42886185746581595
annotator2426,DO,0.7780408894929085,0.6864262517543205
annotator2426,DN,0.8332836065631131,0.7139210554643689
annotator2427,DO,0.777393891804476,0.6230436739756822
annotator2427,DN,0.8335804375301983,0.8572137319212787
annotator2428,DO,0.7072747519689635,0.5053314062327668
annotator2428,DN,0.8335804375301983,0.8572137319212787
annotator2429,DO,0.8489191032508892,0.6808199470501456
annotator2429,DN,0.7499252268898201,0.8567049179763229
annotator2430,DO,0.8883737905774596,0.8716472345527944
annotator2430,DN,0.916641396976052,0.8567046527237988
annotator2431,DO,0.7347748309510086,0.556954619380985
annotator2431,DN,0.8999896937733738,0.8332750870711368
annotator2432,DO,0.6984043932464205,0.4966696789085046
annotator2432,DN,0.8000327882383175,0.6666951728973687
annotator2433,DO,0.901727351630552,0.8336827372179385
annotator2433,DN,0.8999896937733738,0.8332750870711368
annotator2434,DO,0.933012846346269,0.8301741315071788
annotator2434,DN,0.7999866112883524,0.8332755506142424
annotator2435,DO,0.899643064568933,0.7748628557846816
annotator2435,DN,0.6999833019017727,0.6666183036182675
annotator2436,DO,0.5990529119115561,0.16589666561935673
annotator2436,DN,0.6000195968698517,0.8333417227726259
annotator2437,DO,0.8663007097294692,0.7749621626817338
annotator2437,DN,0.7999931759909177,0.666629158401054
annotator2438,DO,0.9322387895212629,0.8842562340757798
annotator2438,DN,0.8999896937733738,0.8332750870711368
annotator2439,DO,0.5323967017537784,0.05541227458394585
annotator2439,DN,0.4999834276502448,0.6666297142958293
annotator2440,DO,0.86839738808104,0.7230723394759546
annotator2440,DN,0.8000260251173444,0.8333412344428446
annotator2441,DO,0.6467736362437547,0.06655966269639307
annotator2441,DN,0.6923082861766919,0.8749996775651501
annotator2442,DO,0.9703750746161912,0.9311537629061366
annotator2442,DN,0.8461524463105922,0.8749960886506324
annotator2443,DO,0.8234016552966137,0.5323742886446481
annotator2443,DN,0.7692292965253954,0.874996144822113
annotator2444,DO,0.7941163977951987,0.46617404664340006
annotator2444,DN,0.6923064578139115,0.74999699016601
annotator2445,DO,0.6762107186458495,0.06656165398875903
annotator2445,DN,0.6153832266369758,0.8749966303969137
annotator2446,DO,0.6762084658782171,0.06655656153695343
annotator2446,DN,0.6153848819186505,0.8749993202197743
annotator2447,DO,0.8232504858667852,0.6651154767190108
annotator2447,DN,0.8461526540665885,0.7499967099323746
annotator2448,DO,0.8530020454594514,0.7989112648584656
annotator2448,DN,0.9230763816803175,0.7499975927288166
annotator2449,DO,0.9416721182203055,0.9328112864487725
annotator2449,DN,0.9230755044337893,0.8749958835289484
annotator2450,DO,0.7645229033202595,0.3992770253073605
annotator2450,DN,0.7692312372375633,0.8749992984678244
annotator2451,DO,0.8275823226361205,0.8666609482310271
annotator2451,DN,0.899999824769908,0.5555553538913014
annotator2452,DO,0.7241404664532487,0.4000052221031461
annotator2452,DN,0.5999998986672784,0.6666665499981771
annotator2453,DO,0.9655122513155816,0.9333260048625165
annotator2453,DN,0.8999996938842595,0.8888885367004155
annotator2454,DO,0.8965470807043222,0.7999928197548113
annotator2454,DN,0.8999996938842595,0.8888885367004155
annotator2455,DO,0.9655122513155816,0.9333260048625165
annotator2455,DN,0.8999996938842595,0.8888885367004155
annotator2456,DO,0.8275882400008323,0.600005033850847
annotator2456,DN,0.599999984787063,0.6666666456868239
annotator2457,DO,0.8965517396404694,0.8000018270666212
annotator2457,DN,0.8999996938842595,0.8888885367004155
annotator2458,DO,0.5862074979812877,0.06666693385307934
annotator2458,DN,0.6999999452506674,0.8888888190538514
annotator2459,DO,0.8620709689496565,0.8000055814476654
annotator2459,DN,0.8999997738737392,0.7777775161650767
annotator2460,DO,0.8620646807319686,0.7333265855133616
annotator2460,DN,0.6999998223526739,0.666666463675457
annotator2461,DO,0.8861910373845538,0.795782220506251
annotator2461,DN,0.8460544832791363,0.499751975337495
annotator2462,DO,0.7716060048112954,0.210712374324431
annotator2462,DN,0.46151979303965934,0.8332649768467465
annotator2463,DO,0.6586228079369689,0.2122241413111415
annotator2463,DN,0.7691306059882007,0.8330593020249634
annotator2464,DO,0.7430651886163472,0.3166481922013144
annotator2464,DN,0.6153876563368563,0.6666465544539676
annotator2465,DO,0.8000212646821958,0.6881367258668781
annotator2465,DN,0.9229775023641404,0.4997445682123796
annotator2466,DO,0.7972576405198649,0.6299287653475015
annotator2466,DN,0.8461264410820484,0.4999078623397866
annotator2467,DO,0.6292921863473255,0.3166870372235969
annotator2467,DN,0.8461394661650914,0.4999360794485363
annotator2468,DO,0.8826151570973302,0.789113498498787
annotator2468,DN,0.9230491577470498,0.6665506894376252
annotator2469,DO,0.967005697956624,0.9464949016349443
annotator2469,DN,0.9230491577470498,0.6665506894376252
annotator2470,DO,0.9422427385958198,0.8472599941811816
annotator2470,DN,0.9229533958669851,0.8329941234461874
annotator2471,DO,0.766355052978804,0.4434577649065597
annotator2471,DN,0.5454636800813918,0.6666379672212034
annotator2472,DO,0.5327225574965709,0.27718322152412705
annotator2472,DN,0.7272856321985306,0.3333440014692194
annotator2473,DO,0.8994738764442024,0.7199656504125409
annotator2473,DN,0.72733390979759,0.8333253708368181
annotator2474,DO,0.8651810642733853,0.7738783744597308
annotator2474,DN,0.9090627494281882,0.8331226818672067
annotator2475,DO,0.8652091542317664,0.7739250245858413
annotator2475,DN,0.9090627494281882,0.8331226818672067
annotator2476,DO,0.9022265206641299,0.6136728981541434
annotator2476,DN,0.5454390585049893,0.8332238058548894
annotator2477,DO,0.8685164407983165,0.8348496584271754
annotator2477,DN,0.9090784358956924,0.6665204676237778
annotator2478,DO,0.5995062133854856,0.055500992322300546
annotator2478,DN,0.45455292696368393,0.8332853586867925
annotator2479,DO,0.6328779878456682,0.16635493302325638
annotator2479,DN,0.5455049884973897,0.8333446374908773
annotator2480,DO,0.9655237855856459,0.8850894865420594
annotator2480,DN,0.8181554833745185,0.833145500920873
annotator2481,DO,0.9097092262098374,0.8029776286949297
annotator2481,DN,0.8371710341764943,0.4220630811547117
annotator2482,DO,0.7964091975880112,0.5734684540357248
annotator2482,DN,0.8245232202867329,0.5998981672974694
annotator2483,DO,0.7640963900465836,0.3793179714102105
annotator2483,DN,0.6466724299073805,0.7728114743101355
annotator2484,DO,0.7032260590893862,0.37629263423600057
annotator2484,DN,0.6740433982609106,0.42249020695586964
annotator2485,DO,0.8801169110766405,0.80281965157079
annotator2485,DN,0.9183429241794083,0.4208393778478802
annotator2486,DO,0.794998589119198,0.5237962375083587
annotator2486,DN,0.5976747614817092,0.2256605477774294
annotator2487,DO,0.6746785270141942,0.3304089275946322
annotator2487,DN,0.8135823667587583,0.7821327090336659
annotator2488,DO,0.5871084600332585,0.04744488745212195
annotator2488,DN,0.49371335200414623,0.5890135728886913
annotator2489,DO,0.9423477767120534,0.8554367229696521
annotator2489,DN,0.9074020706514335,0.6030739195840769
annotator2490,DO,0.9112717631560182,0.8528940359168763
annotator2490,DN,0.8367624961181965,0.2105770433591138
annotator2491,DO,0.6669834683629184,0.12791384496096597
annotator2491,DN,0.5624240226430154,0.799561651827954
annotator2492,DO,0.8516918823650308,0.8118021245533097
annotator2492,DN,0.8749802346885557,0.7995729611935868
annotator2493,DO,0.727808439959098,0.3749721600414276
annotator2493,DN,0.6251031391794934,0.600208533696546
annotator2494,DO,0.7583282371704848,0.6223564543576615
annotator2494,DN,0.8749688330405471,0.7995365017316882
annotator2495,DO,0.9396421281573287,0.8666259897147759
annotator2495,DN,0.7501047180604448,0.8000384029403435
annotator2496,DO,0.9116740281318229,0.8098754692912181
annotator2496,DN,0.7500450304729976,0.7998475377848219
annotator2497,DO,0.666931940412554,0.4987214571676814
annotator2497,DN,0.8750443815790735,0.5998858888550113
annotator2498,DO,0.8215975493166308,0.8125559253270551
annotator2498,DN,0.9374786911986822,0.7995343371354505
annotator2499,DO,0.8161820062813567,0.3688362969482068
annotator2499,DN,0.5000769687761218,0.80008442159013
annotator2500,DO,0.8465989120328278,0.925105286217056
annotator2500,DN,0.9374893984324979,0.599676378875301
annotator2501,DO,0.9371810914860325,0.8713493378377687
annotator2501,DN,0.8666562999050431,0.6665528334604858
annotator2502,DO,0.9680451272472378,0.8700427125237529
annotator2502,DN,0.8666508402171847,0.8331783783440546
annotator2503,DO,0.6835804799145087,0.3261608093040855
annotator2503,DN,0.7333147931094959,0.666554385091867
annotator2504,DO,0.6522236828055892,0.27220624120494785
annotator2504,DN,0.8000381863003654,0.833324369339312
annotator2505,DO,0.884802874452161,0.6179839841394158
annotator2505,DN,0.7333682519170617,0.833327192218614
annotator2506,DO,0.7784709665064531,0.3806089918315494
annotator2506,DN,0.6666354722195357,0.8331729380734775
annotator2507,DO,0.9478936160818231,0.8897820124444766
annotator2507,DN,0.9333174045461878,0.8331671322734883
annotator2508,DO,0.6521532994242528,0.05443187165227704
annotator2508,DN,0.5333659081631571,0.8333543050425397
annotator2509,DO,0.7785010688826858,0.489487419598636
annotator2509,DN,0.6666442055379599,0.49991638442444214
annotator2510,DO,0.6835252168547066,0.4348923516856575
annotator2510,DN,0.8666517149944208,0.6665413738293776
annotator2511,DO,0.8252532323978685,0.5937586188013545
annotator2511,DN,0.846032278020538,0.833237290682471
annotator2512,DO,0.8837643623478904,0.7573089656333022
annotator2512,DN,0.8461788592086378,0.6668472583765609
annotator2513,DO,0.9552877826241998,0.8368956516424708
annotator2513,DN,0.8459054554507384,0.8329624094781782
annotator2514,DO,0.6949206127965989,0.4042112015654077
annotator2514,DN,0.6154362078706802,0.16672478032196647
annotator2515,DO,0.8393572932025746,0.6742771636209164
annotator2515,DN,0.8461785104425856,0.6668465024446114
annotator2516,DO,0.9406093348559377,0.8094500671353008
annotator2516,DN,0.846032278020538,0.833237290682471
annotator2517,DO,0.9127623232520596,0.7573820608779304
annotator2517,DN,0.8459086367382084,0.8329693047503081
annotator2518,DO,0.6664687780113374,0.24271841997105184
annotator2518,DN,0.692350561329051,0.6668480470671009
annotator2519,DO,0.7393732331586372,0.37903429044209347
annotator2519,DN,0.5383833638498573,0.333132299692621
annotator2520,DO,0.8405264013655364,0.6223162058304653
annotator2520,DN,0.8459054554507383,0.8329624094781782
annotator2521,DO,0.8881697430023936,0.7296016499508157
annotator2521,DN,0.8552051024223228,0.8744765064617088
annotator2522,DO,0.8770465842251361,0.7012066922996669
annotator2522,DN,0.8552051024223228,0.8744765064617088
annotator2523,DO,0.8251855784758245,0.6957019825126982
annotator2523,DN,0.8573573056587122,0.6259639711305041
annotator2524,DO,0.8635564303586817,0.7302117896126215
annotator2524,DN,0.7148051894461807,0.6260019579292415
annotator2525,DO,0.8740659749295058,0.6935978577573524
annotator2525,DN,0.715072402733467,0.7514376783006623
annotator2526,DO,0.6036793629189267,0.06680326760679015
annotator2526,DN,0.7151087997816391,0.6262685328255744
annotator2527,DO,0.7661394191407465,0.2912003579372286
annotator2527,DN,0.570380054940956,0.8747976090575466
annotator2528,DO,0.6537532510014107,0.06774586230726526
annotator2528,DN,0.5703342004726005,0.7495562453904842
annotator2529,DO,0.7645274316539675,0.22364284284853367
annotator2529,DN,0.42746827299699225,0.8745198033951143
annotator2530,DO,0.6798177964387244,0.3246102721952616
annotator2530,DN,0.8552482998790729,0.6241122291724325
annotator2531,DO,0.9140420658573523,0.8946328551564391
annotator2531,DN,0.9166056550165637,0.5989764338269103
annotator2532,DO,0.8285801798634271,0.7370994459288446
annotator2532,DN,0.916597307589231,0.598956448203145
annotator2533,DO,0.6274982003262625,0.10317130927460717
annotator2533,DN,0.5837427072771234,0.8003290921993091
annotator2534,DO,0.5703572264015314,0.1031504031129657
annotator2534,DN,0.7504158205264986,0.8000614653136721
annotator2535,DO,0.6846186829066947,0.2611165391874245
annotator2535,DN,0.6670757002001252,0.8001867464508752
annotator2536,DO,0.9416816863150012,0.8929274255099089
annotator2536,DN,0.9165954692997281,0.7986123731730836
annotator2537,DO,0.6846160064511898,0.10314950982023147
annotator2537,DN,0.4169305727861306,0.8002638708767941
annotator2538,DO,0.8559402894913906,0.6822247570793061
annotator2538,DN,0.7498542854739616,0.599056697496149
annotator2539,DO,0.9701879683268643,0.9454735604039042
annotator2539,DN,0.9165954692997281,0.7986123731730836
annotator2540,DO,0.8580805629453129,0.738823993008784
annotator2540,DN,0.66700696572636,0.20104120186899513
annotator2541,DO,0.8928595548420394,0.842105864431428
annotator2541,DN,0.7498980230560659,0.7999711496568768
annotator2542,DO,0.928571208778505,0.8947332100065137
annotator2542,DN,0.7498980230560659,0.7999711496568768
annotator2543,DO,0.8571451792497673,0.8421058754867528
annotator2543,DN,0.7500064115550575,0.6000386977796074
annotator2544,DO,0.7857164136390763,0.7368431414088679
annotator2544,DN,0.49995478985356323,0.3999542333841908
annotator2545,DO,0.9642855680506334,0.9473645423651598
annotator2545,DN,0.7498980230560659,0.7999711496568768
annotator2546,DO,0.9642855717596706,0.8947331803665259
annotator2546,DN,0.4999312369561696,0.799973749775959
annotator2547,DO,0.9285711871275009,0.8947331780999861
annotator2547,DN,0.7498980230560659,0.7999711496568768
annotator2548,DO,0.9642855870818656,0.8947332029464506
annotator2548,DN,0.49993682164744513,0.7999782184930786
annotator2549,DO,0.8928568389766257,0.842101862130445
annotator2549,DN,0.7498980230560659,0.7999711496568768
annotator2550,DO,0.3571411055578792,0.10526273677498935
annotator2550,DN,0.500048519930654,0.4000292336267201
annotator2551,DO,0.7416693789872134,0.32664367311924586
annotator2551,DN,0.6665321443720439,0.874964999048862
annotator2552,DO,0.7574459661077547,0.5497539478450788
annotator2552,DN,0.8889087482942073,0.7501596409171252
annotator2553,DO,0.9335779046707677,0.9288806673066741
annotator2553,DN,0.8889087482942073,0.7501596409171252
annotator2554,DO,0.8732267878436948,0.7989739557518823
annotator2554,DN,0.7778362807094465,0.6251523949152029
annotator2555,DO,0.8867611865081856,0.8281069580194867
annotator2555,DN,0.8886950259430125,0.7499191056781694
annotator2556,DO,0.8536428497848406,0.7568192264565128
annotator2556,DN,0.8886950259430125,0.7499191056781694
annotator2557,DO,0.8860615477285075,0.7635506656820141
annotator2557,DN,0.8886944476521892,0.8749453159273178
annotator2558,DO,0.6778772812303226,0.06322957883486814
annotator2558,DN,0.44434138968006553,0.874952661340083
annotator2559,DO,0.6830896965391889,0.13749969238576204
annotator2559,DN,0.5554491654747132,0.8749727841108229
annotator2560,DO,0.7654390197994052,0.4408585013243069
annotator2560,DN,0.6665218200066636,0.7499265183329116
annotator2561,DO,0.5746720436565902,0.06028829382629479
annotator2561,DN,0.7276382048940379,0.8001985753730482
annotator2562,DO,0.8403467588533488,0.6289586576479552
annotator2562,DN,0.7276466323089742,0.8002170847869866
annotator2563,DO,0.7977293725684576,0.6519362921094689
annotator2563,DN,0.7271268221815737,0.3995337179760441
annotator2564,DO,0.8743200042016935,0.758777139977034
annotator2564,DN,0.8180809053425857,0.7990700650974712
annotator2565,DO,0.7414254012886357,0.4172198613744876
annotator2565,DN,0.727637019344239,0.8001959715102814
annotator2566,DO,0.7317966706221675,0.5679084874333594
annotator2566,DN,0.9090426779030121,0.5993107651009695
annotator2567,DO,0.920140456821003,0.8568547212109058
annotator2567,DN,0.8180898518362787,0.7990897145814843
annotator2568,DO,0.6815604187074861,0.11778160678369769
annotator2568,DN,0.45477126424274916,0.8002043018459423
annotator2569,DO,0.8382752755820331,0.7387238262605139
annotator2569,DN,0.9090364680153605,0.7990679713177569
annotator2570,DO,0.7730924132734058,0.42790277749924804
annotator2570,DN,0.6361696244310242,0.7990739109820529
annotator2571,DO,0.8984849654608024,0.8404205124478645
annotator2571,DN,0.9023261384664432,0.25767654825582603
annotator2572,DO,0.8943093347004837,0.6739133778618184
annotator2572,DN,0.8034584158682693,0.5137782489037735
annotator2573,DO,0.7698628835049572,0.05219880175793211
annotator2573,DN,0.4877214004432213,0.8703232607034129
annotator2574,DO,0.7697359781326544,0.10392434031669487
annotator2574,DN,0.585464409762802,0.8704180757075767
annotator2575,DO,0.9171230258595379,0.6786043199365128
annotator2575,DN,0.7846882643779968,0.6178582159792217
annotator2576,DO,0.7302761820781699,0.05783861172252886
annotator2576,DN,0.5852962747602407,0.74135621076772
annotator2577,DO,0.9584285918722343,0.9374445109888743
annotator2577,DN,0.9017001736741209,0.3856908992097982
annotator2578,DO,0.6871375429046562,0.05464562232175855
annotator2578,DN,0.7804566536917131,0.7411162824883343
annotator2579,DO,0.7084316521315052,0.10759885739416888
annotator2579,DN,0.5896862683207377,0.48946699601804516
annotator2580,DO,0.6651757418171059,0.05207312224112115
annotator2580,DN,0.8961434590114395,0.7648811417251187
annotator2581,DO,0.8922000970495363,0.7848817068120233
annotator2581,DN,0.8888879873354432,0.8999997199155001
annotator2582,DO,0.6430207370692866,0.0715527762825576
annotator2582,DN,0.5555550550163578,0.8999998563296443
annotator2583,DO,0.7854674797866408,0.8571062172551622
annotator2583,DN,0.8888888596183047,0.5000002355721609
annotator2584,DO,0.7500344104375695,0.42876740593961343
annotator2584,DN,0.44444439704986366,0.5999999872780423
annotator2585,DO,0.8925824970156382,0.7856473231661862
annotator2585,DN,0.8888879873354432,0.8999997199155001
annotator2586,DO,0.7141549815559722,0.3569319457804434
annotator2586,DN,0.7777770144811317,0.8999997695137326
annotator2587,DO,0.8921944890093209,0.7848704787584553
annotator2587,DN,0.8888879873354432,0.8999997199155001
annotator2588,DO,0.928161476235287,0.8568812425429775
annotator2588,DN,0.8888879873354432,0.8999997199155001
annotator2589,DO,0.6429984252264573,0.07150810496122921
annotator2589,DN,0.44444401948380646,0.799999782167623
annotator2590,DO,0.892666656913546,0.6428570133642564
annotator2590,DN,0.6666661033916289,0.8999998747003719
annotator2591,DO,0.5687132202289801,0.05396916883001987
annotator2591,DN,0.6287008723202148,0.7521061569103685
annotator2592,DO,0.938100182680193,0.7546085877590615
annotator2592,DN,0.37915654183499964,0.3801644395635837
annotator2593,DO,0.8167439444370478,0.5960807106816913
